job_posting_id,job_title,job_title_original,company,country,city,city_clean,remote_type,experience_level,source,salary_min,salary_max,salary_avg,currency,posted_date,year,month,year_month,job_description,description_length,description_truncated,normalized_title,title_similarity,normalization_method,esco_occupation,required_skills,original_skills_list,has_original_skills,n_original_skills,inferred_skills_knn,completed_skills_list,skill_inference_method,has_section9_completed_skills,n_section9_completed_skills,needs_llm_validation,llm_status,llm_validated_skills_list,llm_removed_skills_list,llm_skill_reasons,llm_keep_rate,recommended_skills_list,recommended_skills,final_recommended_skills,recommended_skill_source,final_skill_source,has_recommended_skills,n_recommended_skills,n_final_recommended_skills,recommended_skills_text,salary_band
30,AI Engineer,AI Engineer,Cognizant,United States,Grandview Heights,grandview heights,Unspecified,Mid-level,Adzuna,142000.0,142000.0,142000.0,USD,2026-01-09,2026.0,1.0,2026-01,"Position Overview Cognizant is seeking a highly skilled and innovative AI Engineer to join our AI & Data Science team. The ideal candidate will have exposure in Python, and SQL and will be responsible for data exploration and AI development. This role involves designing and developing scalable AI solutions and data pipelines for structured, semi-structured, and unstructured data, enabling advanced analytics and intelligent automation across the organization. Key Responsibilities  Build, train, …",500,True,AI Engineer,1.0,rule,artificial intelligence engineer,"Python, SQL","['database management systems', 'python']",True,2,[],"['database management systems', 'python']",original,True,2,False,not_validated,[],[],{},0.0,"['database management systems', 'python']","database management systems, python","database management systems, python",original,original,True,2,2,"database management systems, python",High
31,AI Engineer,AI Engineer,Cognizant,United States,Atlanta,atlanta,Unspecified,Mid-level,Adzuna,162000.0,162000.0,162000.0,USD,2026-01-09,2026.0,1.0,2026-01,"Position Overview Cognizant is seeking a highly skilled and innovative AI Engineer to join our AI & Data Science team. The ideal candidate will have exposure in Python, and SQL and will be responsible for data exploration and AI development. This role involves designing and developing scalable AI solutions and data pipelines for structured, semi-structured, and unstructured data, enabling advanced analytics and intelligent automation across the organization. Key Responsibilities  Build, train, …",500,True,AI Engineer,1.0,rule,artificial intelligence engineer,"Python, SQL","['database management systems', 'python']",True,2,[],"['database management systems', 'python']",original,True,2,False,not_validated,[],[],{},0.0,"['database management systems', 'python']","database management systems, python","database management systems, python",original,original,True,2,2,"database management systems, python",High
32,AI Engineer,AI Engineer,Cognizant,United States,Salem,salem,Unspecified,Mid-level,Adzuna,110000.0,110000.0,110000.0,USD,2026-01-09,2026.0,1.0,2026-01,"Position Overview Cognizant is seeking a highly skilled and innovative AI Engineer to join our AI & Data Science team. The ideal candidate will have exposure in Python, and SQL and will be responsible for data exploration and AI development. This role involves designing and developing scalable AI solutions and data pipelines for structured, semi-structured, and unstructured data, enabling advanced analytics and intelligent automation across the organization. Key Responsibilities  Build, train, …",500,True,AI Engineer,1.0,rule,artificial intelligence engineer,"Python, SQL","['database management systems', 'python']",True,2,[],"['database management systems', 'python']",original,True,2,False,not_validated,[],[],{},0.0,"['database management systems', 'python']","database management systems, python","database management systems, python",original,original,True,2,2,"database management systems, python",Medium
33,AI Engineer,AI Engineer,Cognizant,United States,Des Moines,des moines,Unspecified,Mid-level,Adzuna,112000.0,112000.0,112000.0,USD,2026-01-09,2026.0,1.0,2026-01,"Position Overview Cognizant is seeking a highly skilled and innovative AI Engineer to join our AI & Data Science team. The ideal candidate will have exposure in Python, and SQL and will be responsible for data exploration and AI development. This role involves designing and developing scalable AI solutions and data pipelines for structured, semi-structured, and unstructured data, enabling advanced analytics and intelligent automation across the organization. Key Responsibilities  Build, train, …",500,True,AI Engineer,1.0,rule,artificial intelligence engineer,"Python, SQL","['database management systems', 'python']",True,2,[],"['database management systems', 'python']",original,True,2,False,not_validated,[],[],{},0.0,"['database management systems', 'python']","database management systems, python","database management systems, python",original,original,True,2,2,"database management systems, python",Medium
34,AI Engineer,AI Engineer,Cognizant,United States,Madison,madison,Unspecified,Mid-level,Adzuna,117000.0,117000.0,117000.0,USD,2026-01-09,2026.0,1.0,2026-01,"Position Overview Cognizant is seeking a highly skilled and innovative AI Engineer to join our AI & Data Science team. The ideal candidate will have exposure in Python, and SQL and will be responsible for data exploration and AI development. This role involves designing and developing scalable AI solutions and data pipelines for structured, semi-structured, and unstructured data, enabling advanced analytics and intelligent automation across the organization. Key Responsibilities  Build, train, …",500,True,AI Engineer,1.0,rule,artificial intelligence engineer,"Python, SQL","['database management systems', 'python']",True,2,[],"['database management systems', 'python']",original,True,2,False,not_validated,[],[],{},0.0,"['database management systems', 'python']","database management systems, python","database management systems, python",original,original,True,2,2,"database management systems, python",Medium
35,AI Engineer,AI Engineer,Cognizant,United States,Nashville,nashville,Unspecified,Mid-level,Adzuna,119000.0,119000.0,119000.0,USD,2026-01-09,2026.0,1.0,2026-01,"Position Overview Cognizant is seeking a highly skilled and innovative AI Engineer to join our AI & Data Science team. The ideal candidate will have exposure in Python, and SQL and will be responsible for data exploration and AI development. This role involves designing and developing scalable AI solutions and data pipelines for structured, semi-structured, and unstructured data, enabling advanced analytics and intelligent automation across the organization. Key Responsibilities  Build, train, …",500,True,AI Engineer,1.0,rule,artificial intelligence engineer,"Python, SQL","['database management systems', 'python']",True,2,[],"['database management systems', 'python']",original,True,2,False,not_validated,[],[],{},0.0,"['database management systems', 'python']","database management systems, python","database management systems, python",original,original,True,2,2,"database management systems, python",Medium
36,AI Engineer,AI Engineer,Cognizant,United States,Lansing,lansing,Unspecified,Mid-level,Adzuna,121000.0,121000.0,121000.0,USD,2026-01-09,2026.0,1.0,2026-01,"Position Overview Cognizant is seeking a highly skilled and innovative AI Engineer to join our AI & Data Science team. The ideal candidate will have exposure in Python, and SQL and will be responsible for data exploration and AI development. This role involves designing and developing scalable AI solutions and data pipelines for structured, semi-structured, and unstructured data, enabling advanced analytics and intelligent automation across the organization. Key Responsibilities  Build, train, …",500,True,AI Engineer,1.0,rule,artificial intelligence engineer,"Python, SQL","['database management systems', 'python']",True,2,[],"['database management systems', 'python']",original,True,2,False,not_validated,[],[],{},0.0,"['database management systems', 'python']","database management systems, python","database management systems, python",original,original,True,2,2,"database management systems, python",Medium
37,AI Engineer,AI Engineer,Cognizant,United States,Boise,boise,Unspecified,Mid-level,Adzuna,114000.0,114000.0,114000.0,USD,2026-01-09,2026.0,1.0,2026-01,"Position Overview Cognizant is seeking a highly skilled and innovative AI Engineer to join our AI & Data Science team. The ideal candidate will have exposure in Python, and SQL and will be responsible for data exploration and AI development. This role involves designing and developing scalable AI solutions and data pipelines for structured, semi-structured, and unstructured data, enabling advanced analytics and intelligent automation across the organization. Key Responsibilities  Build, train, …",500,True,AI Engineer,1.0,rule,artificial intelligence engineer,"Python, SQL","['database management systems', 'python']",True,2,[],"['database management systems', 'python']",original,True,2,False,not_validated,[],[],{},0.0,"['database management systems', 'python']","database management systems, python","database management systems, python",original,original,True,2,2,"database management systems, python",Medium
38,AI Engineer,AI Engineer,Cognizant,United States,Topeka,topeka,Unspecified,Mid-level,Adzuna,117000.0,117000.0,117000.0,USD,2026-01-09,2026.0,1.0,2026-01,"Position Overview Cognizant is seeking a highly skilled and innovative AI Engineer to join our AI & Data Science team. The ideal candidate will have exposure in Python, and SQL and will be responsible for data exploration and AI development. This role involves designing and developing scalable AI solutions and data pipelines for structured, semi-structured, and unstructured data, enabling advanced analytics and intelligent automation across the organization. Key Responsibilities  Build, train, …",500,True,AI Engineer,1.0,rule,artificial intelligence engineer,"Python, SQL","['database management systems', 'python']",True,2,[],"['database management systems', 'python']",original,True,2,False,not_validated,[],[],{},0.0,"['database management systems', 'python']","database management systems, python","database management systems, python",original,original,True,2,2,"database management systems, python",Medium
39,AI Engineer,AI Engineer,Cognizant,United States,Augusta,augusta,Unspecified,Mid-level,Adzuna,155000.0,155000.0,155000.0,USD,2026-01-09,2026.0,1.0,2026-01,"Position Overview Cognizant is seeking a highly skilled and innovative AI Engineer to join our AI & Data Science team. The ideal candidate will have exposure in Python, and SQL and will be responsible for data exploration and AI development. This role involves designing and developing scalable AI solutions and data pipelines for structured, semi-structured, and unstructured data, enabling advanced analytics and intelligent automation across the organization. Key Responsibilities  Build, train, …",500,True,AI Engineer,1.0,rule,artificial intelligence engineer,"Python, SQL","['database management systems', 'python']",True,2,[],"['database management systems', 'python']",original,True,2,False,not_validated,[],[],{},0.0,"['database management systems', 'python']","database management systems, python","database management systems, python",original,original,True,2,2,"database management systems, python",High
40,AI Engineer,AI Engineer,Cognizant,United States,Annapolis,annapolis,Unspecified,Mid-level,Adzuna,142000.0,142000.0,142000.0,USD,2026-01-09,2026.0,1.0,2026-01,"Position Overview Cognizant is seeking a highly skilled and innovative AI Engineer to join our AI & Data Science team. The ideal candidate will have exposure in Python, and SQL and will be responsible for data exploration and AI development. This role involves designing and developing scalable AI solutions and data pipelines for structured, semi-structured, and unstructured data, enabling advanced analytics and intelligent automation across the organization. Key Responsibilities  Build, train, …",500,True,AI Engineer,1.0,rule,artificial intelligence engineer,"Python, SQL","['database management systems', 'python']",True,2,[],"['database management systems', 'python']",original,True,2,False,not_validated,[],[],{},0.0,"['database management systems', 'python']","database management systems, python","database management systems, python",original,original,True,2,2,"database management systems, python",High
41,AI Engineer,AI Engineer,Cognizant,United States,Jackson,jackson,Unspecified,Mid-level,Adzuna,106000.0,106000.0,106000.0,USD,2026-01-09,2026.0,1.0,2026-01,"Position Overview Cognizant is seeking a highly skilled and innovative AI Engineer to join our AI & Data Science team. The ideal candidate will have exposure in Python, and SQL and will be responsible for data exploration and AI development. This role involves designing and developing scalable AI solutions and data pipelines for structured, semi-structured, and unstructured data, enabling advanced analytics and intelligent automation across the organization. Key Responsibilities  Build, train, …",500,True,AI Engineer,1.0,rule,artificial intelligence engineer,"Python, SQL","['database management systems', 'python']",True,2,[],"['database management systems', 'python']",original,True,2,False,not_validated,[],[],{},0.0,"['database management systems', 'python']","database management systems, python","database management systems, python",original,original,True,2,2,"database management systems, python",Medium
42,AI Engineer,AI Engineer,Cognizant,United States,Concord,concord,Unspecified,Mid-level,Adzuna,170000.0,170000.0,170000.0,USD,2026-01-09,2026.0,1.0,2026-01,"Position Overview Cognizant is seeking a highly skilled and innovative AI Engineer to join our AI & Data Science team. The ideal candidate will have exposure in Python, and SQL and will be responsible for data exploration and AI development. This role involves designing and developing scalable AI solutions and data pipelines for structured, semi-structured, and unstructured data, enabling advanced analytics and intelligent automation across the organization. Key Responsibilities  Build, train, …",500,True,AI Engineer,1.0,rule,artificial intelligence engineer,"Python, SQL","['database management systems', 'python']",True,2,[],"['database management systems', 'python']",original,True,2,False,not_validated,[],[],{},0.0,"['database management systems', 'python']","database management systems, python","database management systems, python",original,original,True,2,2,"database management systems, python",Very High
